Time,Error,Actual Speed,Torque,Target Speed
322.7,0.00108996,88.5135,142.215,88.5146
322.8,0.00108713,88.5135,142.215,88.5146
322.9,0.0010843,88.5135,142.215,88.5146
323,0.00108148,88.5135,142.215,88.5146
323.1,0.00107867,88.5135,142.215,88.5146
323.2,0.00107586,88.5136,142.215,88.5146
323.3,0.00107306,88.5136,142.215,88.5146
323.4,0.00107027,88.5136,142.215,88.5146
323.5,0.00106749,88.5136,142.215,88.5146
323.6,0.00106471,88.5136,142.215,88.5146
323.7,0.00106194,88.5136,142.215,88.5146
323.8,0.00105918,88.5136,142.215,88.5146
323.9,0.00105643,88.5136,142.215,88.5146
324,0.00105368,88.5136,142.215,88.5146
324.1,0.00105094,88.5136,142.215,88.5146
324.2,0.00104821,88.5136,142.215,88.5146
324.3,0.00104548,88.5136,142.215,88.5146
324.4,0.00104276,88.5136,142.215,88.5146
324.5,0.00104005,88.5136,142.215,88.5146
324.6,0.00103734,88.5136,142.215,88.5146
324.7,0.00103465,88.5136,142.215,88.5146
324.8,0.00103195,88.5136,142.215,88.5146
324.9,0.00102927,88.5136,142.215,88.5146
325,0.00102659,88.5136,142.215,88.5146
325.1,0.00102392,88.5136,142.215,88.5146
325.2,0.00102126,88.5136,142.215,88.5146
325.3,0.0010186,88.5136,142.215,88.5146
325.4,0.00101596,88.5136,142.215,88.5146
325.5,0.00101331,88.5136,142.215,88.5146
325.6,0.00101068,88.5136,142.215,88.5146
325.7,0.00100805,88.5136,142.215,88.5146
325.8,0.00100543,88.5136,142.215,88.5146
325.9,0.00100281,88.5136,142.215,88.5146
326,0.0010002,88.5136,142.215,88.5146
326.1,0.000997603,88.5136,142.215,88.5146
326.2,0.000995008,88.5136,142.215,88.5146
326.3,0.00099242,88.5136,142.215,88.5146
326.4,0.000989839,88.5136,142.215,88.5146
326.5,0.000987265,88.5136,142.215,88.5146
326.6,0.000984697,88.5136,142.215,88.5146
326.7,0.000982136,88.5136,142.215,88.5146
326.8,0.000979582,88.5136,142.215,88.5146
326.9,0.000977034,88.5137,142.215,88.5146
327,0.000974493,88.5137,142.215,88.5146
327.1,0.000971958,88.5137,142.215,88.5146
327.2,0.00096943,88.5137,142.215,88.5146
327.3,0.000966909,88.5137,142.215,88.5146
327.4,0.000964394,88.5137,142.215,88.5146
327.5,0.000961886,88.5137,142.215,88.5146
327.6,0.000959384,88.5137,142.215,88.5146
327.7,0.000956889,88.5137,142.215,88.5146
327.8,0.0009544,88.5137,142.215,88.5146
327.9,0.000951918,88.5137,142.215,88.5146
328,0.000949442,88.5137,142.215,88.5146
328.1,0.000946973,88.5137,142.215,88.5146
328.2,0.00094451,88.5137,142.215,88.5146
328.3,0.000942054,88.5137,142.215,88.5146
328.4,0.000939603,88.5137,142.215,88.5146
328.5,0.00093716,88.5137,142.215,88.5146
328.6,0.000934722,88.5137,142.215,88.5146
328.7,0.000932291,88.5137,142.215,88.5146
328.8,0.000929867,88.5137,142.215,88.5146
328.9,0.000927448,88.5137,142.215,88.5146
329,0.000925036,88.5137,142.215,88.5146
329.1,0.00092263,88.5137,142.215,88.5146
329.2,0.00092023,88.5137,142.215,88.5146
329.3,0.000917837,88.5137,142.215,88.5146
329.4,0.00091545,88.5137,142.215,88.5146
329.5,0.000913069,88.5137,142.215,88.5146
329.6,0.000910694,88.5137,142.215,88.5146
329.7,0.000908326,88.5137,142.215,88.5146
329.8,0.000905963,88.5137,142.215,88.5146
329.9,0.000903607,88.5137,142.215,88.5146
330,0.000901257,88.5137,142.215,88.5146
330.1,0.000898913,88.5137,142.215,88.5146
330.2,0.000896575,88.5137,142.215,88.5146
330.3,0.000894243,88.5137,142.215,88.5146
330.4,0.000891917,88.5137,142.215,88.5146
330.5,0.000889598,88.5137,142.215,88.5146
330.6,0.000887284,88.5137,142.215,88.5146
330.7,0.000884976,88.5137,142.215,88.5146
330.8,0.000882675,88.5137,142.215,88.5146
330.9,0.000880379,88.5137,142.215,88.5146
331,0.000878089,88.5138,142.215,88.5146
331.1,0.000875805,88.5138,142.215,88.5146
331.2,0.000873528,88.5138,142.215,88.5146
331.3,0.000871256,88.5138,142.215,88.5146
331.4,0.00086899,88.5138,142.215,88.5146
331.5,0.00086673,88.5138,142.215,88.5146
331.6,0.000864475,88.5138,142.215,88.5146
331.7,0.000862227,88.5138,142.215,88.5146
331.8,0.000859984,88.5138,142.215,88.5146
331.9,0.000857748,88.5138,142.215,88.5146
332,0.000855517,88.5138,142.215,88.5146
332.1,0.000853292,88.5138,142.215,88.5146
332.2,0.000851073,88.5138,142.215,88.5146
332.3,0.000848859,88.5138,142.215,88.5146
332.4,0.000846651,88.5138,142.215,88.5146
332.5,0.000844449,88.5138,142.215,88.5146
332.6,0.000842253,88.5138,142.215,88.5146
332.7,0.000840063,88.5138,142.215,88.5146
332.8,0.000837878,88.5138,142.215,88.5146
332.9,0.000835698,88.5138,142.215,88.5146
333,0.000833525,88.5138,142.215,88.5146
333.1,0.000831357,88.5138,142.215,88.5146
333.2,0.000829195,88.5138,142.215,88.5146
333.3,0.000827038,88.5138,142.215,88.5146
333.4,0.000824887,88.5138,142.215,88.5146
333.5,0.000822742,88.5138,142.215,88.5146
333.6,0.000820602,88.5138,142.215,88.5146
333.7,0.000818468,88.5138,142.215,88.5146
333.8,0.000816339,88.5138,142.215,88.5146
333.9,0.000814216,88.5138,142.215,88.5146
334,0.000812098,88.5138,142.215,88.5146
334.1,0.000809986,88.5138,142.215,88.5146
334.2,0.00080788,88.5138,142.215,88.5146
334.3,0.000805778,88.5138,142.215,88.5146
334.4,0.000803683,88.5138,142.215,88.5146
334.5,0.000801592,88.5138,142.215,88.5146
334.6,0.000799508,88.5138,142.215,88.5146
334.7,0.000797428,88.5138,142.215,88.5146
334.8,0.000795354,88.5138,142.215,88.5146
334.9,0.000793286,88.5138,142.215,88.5146
335,0.000791222,88.5138,142.215,88.5146
335.1,0.000789165,88.5138,142.215,88.5146
335.2,0.000787112,88.5138,142.215,88.5146
335.3,0.000785065,88.5138,142.215,88.5146
335.4,0.000783023,88.5138,142.215,88.5146
335.5,0.000780987,88.5138,142.215,88.5146
335.6,0.000778955,88.5138,142.215,88.5146
335.7,0.000776929,88.5139,142.215,88.5146
335.8,0.000774909,88.5139,142.215,88.5146
335.9,0.000772893,88.5139,142.215,88.5146
336,0.000770883,88.5139,142.215,88.5146
336.1,0.000768878,88.5139,142.215,88.5146
336.2,0.000766879,88.5139,142.215,88.5146
336.3,0.000764884,88.5139,142.215,88.5146
336.4,0.000762895,88.5139,142.215,88.5146
336.5,0.000760911,88.5139,142.215,88.5146
336.6,0.000758932,88.5139,142.215,88.5146
336.7,0.000756958,88.5139,142.215,88.5146
336.8,0.000754989,88.5139,142.215,88.5146
336.9,0.000753025,88.5139,142.215,88.5146
337,0.000751067,88.5139,142.215,88.5146
337.1,0.000749113,88.5139,142.215,88.5146
337.2,0.000747165,88.5139,142.215,88.5146
337.3,0.000745222,88.5139,142.215,88.5146
337.4,0.000743284,88.5139,142.215,88.5146
337.5,0.000741351,88.5139,142.215,88.5146
337.6,0.000739422,88.5139,142.215,88.5146
337.7,0.000737499,88.5139,142.215,88.5146
337.8,0.000735581,88.5139,142.215,88.5146
337.9,0.000733668,88.5139,142.215,88.5146
338,0.00073176,88.5139,142.215,88.5146
338.1,0.000729857,88.5139,142.215,88.5146
338.2,0.000727958,88.5139,142.215,88.5146
338.3,0.000726065,88.5139,142.215,88.5146
338.4,0.000724177,88.5139,142.215,88.5146
338.5,0.000722293,88.5139,142.215,88.5146
338.6,0.000720415,88.5139,142.215,88.5146
338.7,0.000718541,88.5139,142.215,88.5146
338.8,0.000716672,88.5139,142.215,88.5146
338.9,0.000714808,88.5139,142.215,88.5146
339,0.000712949,88.5139,142.215,88.5146
339.1,0.000711095,88.5139,142.215,88.5146
339.2,0.000709246,88.5139,142.215,88.5146
339.3,0.000707401,88.5139,142.215,88.5146
339.4,0.000705561,88.5139,142.215,88.5146
339.5,0.000703726,88.5139,142.215,88.5146
339.6,0.000701896,88.5139,142.215,88.5146
339.7,0.00070007,88.5139,142.215,88.5146
339.8,0.000698249,88.5139,142.215,88.5146
339.9,0.000696433,88.5139,142.215,88.5146
340,0.000694622,88.5139,142.215,88.5146
340.1,0.000692816,88.5139,142.215,88.5146
340.2,0.000691014,88.5139,142.215,88.5146
340.3,0.000689216,88.5139,142.215,88.5146
340.4,0.000687424,88.5139,142.215,88.5146
340.5,0.000685636,88.5139,142.214,88.5146
340.6,0.000683853,88.5139,142.214,88.5146
340.7,0.000682074,88.5139,142.214,88.5146
340.8,0.0006803,88.5139,142.214,88.5146
340.9,0.000678531,88.5139,142.214,88.5146
341,0.000676766,88.514,142.214,88.5146
341.1,0.000675006,88.514,142.214,88.5146
341.2,0.00067325,88.514,142.214,88.5146
341.3,0.000671499,88.514,142.214,88.5146
341.4,0.000669753,88.514,142.214,88.5146
341.5,0.000668011,88.514,142.214,88.5146
341.6,0.000666274,88.514,142.214,88.5146
341.7,0.000664541,88.514,142.214,88.5146
341.8,0.000662812,88.514,142.214,88.5146
341.9,0.000661089,88.514,142.214,88.5146
342,0.000659369,88.514,142.214,88.5146
342.1,0.000657654,88.514,142.214,88.5146
342.2,0.000655944,88.514,142.214,88.5146
342.3,0.000654238,88.514,142.214,88.5146
342.4,0.000652536,88.514,142.214,88.5146
342.5,0.000650839,88.514,142.214,88.5146
342.6,0.000649146,88.514,142.214,88.5146
342.7,0.000647458,88.514,142.214,88.5146
342.8,0.000645774,88.514,142.214,88.5146
342.9,0.000644095,88.514,142.214,88.5146
343,0.000642419,88.514,142.214,88.5146
343.1,0.000640749,88.514,142.214,88.5146
343.2,0.000639082,88.514,142.214,88.5146
343.3,0.00063742,88.514,142.214,88.5146
343.4,0.000635762,88.514,142.214,88.5146
343.5,0.000634109,88.514,142.214,88.5146
343.6,0.000632459,88.514,142.214,88.5146
343.7,0.000630814,88.514,142.214,88.5146
343.8,0.000629174,88.514,142.214,88.5146
343.9,0.000627537,88.514,142.214,88.5146
344,0.000625905,88.514,142.214,88.5146
344.1,0.000624277,88.514,142.214,88.5146
344.2,0.000622654,88.514,142.214,88.5146
344.3,0.000621034,88.514,142.214,88.5146
344.4,0.000619419,88.514,142.214,88.5146
344.5,0.000617808,88.514,142.214,88.5146
344.6,0.000616201,88.514,142.214,88.5146
344.7,0.000614599,88.514,142.214,88.5146
344.8,0.000613,88.514,142.214,88.5146
344.9,0.000611406,88.514,142.214,88.5146
345,0.000609816,88.514,142.214,88.5146
345.1,0.00060823,88.514,142.214,88.5146
345.2,0.000606648,88.514,142.214,88.5146
345.3,0.00060507,88.514,142.214,88.5146
345.4,0.000603496,88.514,142.214,88.5146
345.5,0.000601927,88.514,142.214,88.5146
345.6,0.000600361,88.514,142.214,88.5146
345.7,0.0005988,88.514,142.214,88.5146
345.8,0.000597242,88.514,142.214,88.5146
345.9,0.000595689,88.514,142.214,88.5146
346,0.00059414,88.514,142.214,88.5146
346.1,0.000592595,88.514,142.214,88.5146
346.2,0.000591053,88.514,142.214,88.5146
346.3,0.000589516,88.514,142.214,88.5146
346.4,0.000587983,88.514,142.214,88.5146
346.5,0.000586454,88.514,142.214,88.5146
346.6,0.000584928,88.514,142.214,88.5146
346.7,0.000583407,88.514,142.214,88.5146
346.8,0.00058189,88.514,142.214,88.5146
346.9,0.000580376,88.514,142.214,88.5146
347,0.000578867,88.514,142.214,88.5146
347.1,0.000577361,88.5141,142.214,88.5146
347.2,0.00057586,88.5141,142.214,88.5146
347.3,0.000574362,88.5141,142.214,88.5146
347.4,0.000572868,88.5141,142.214,88.5146
347.5,0.000571378,88.5141,142.214,88.5146
347.6,0.000569892,88.5141,142.214,88.5146
347.7,0.00056841,88.5141,142.214,88.5146
347.8,0.000566932,88.5141,142.214,88.5146
347.9,0.000565457,88.5141,142.214,88.5146
348,0.000563986,88.5141,142.214,88.5146
348.1,0.00056252,88.5141,142.214,88.5146
348.2,0.000561057,88.5141,142.214,88.5146
348.3,0.000559597,88.5141,142.214,88.5146
348.4,0.000558142,88.5141,142.214,88.5146
348.5,0.00055669,88.5141,142.214,88.5146
348.6,0.000555242,88.5141,142.214,88.5146
348.7,0.000553798,88.5141,142.214,88.5146
348.8,0.000552358,88.5141,142.214,88.5146
348.9,0.000550921,88.5141,142.214,88.5146
349,0.000549489,88.5141,142.214,88.5146
349.1,0.000548059,88.5141,142.214,88.5146
349.2,0.000546634,88.5141,142.214,88.5146
349.3,0.000545212,88.5141,142.214,88.5146
349.4,0.000543794,88.5141,142.214,88.5146
349.5,0.00054238,88.5141,142.214,88.5146
349.6,0.000540969,88.5141,142.214,88.5146
349.7,0.000539562,88.5141,142.214,88.5146
349.8,0.000538159,88.5141,142.214,88.5146
349.9,0.000536759,88.5141,142.214,88.5146
350,0.000535363,88.5141,142.214,88.5146
350.1,0.000533971,88.5141,142.214,88.5146
350.2,0.000532582,88.5141,142.214,88.5146
350.3,0.000531197,88.5141,142.214,88.5146
350.4,0.000529815,88.5141,142.214,88.5146
350.5,0.000528438,88.5141,142.214,88.5146
350.6,0.000527063,88.5141,142.214,88.5146
350.7,0.000525692,88.5141,142.214,88.5146
350.8,0.000524325,88.5141,142.214,88.5146
350.9,0.000522961,88.5141,142.214,88.5146
351,0.000521601,88.5141,142.214,88.5146
351.1,0.000520245,88.5141,142.214,88.5146
351.2,0.000518892,88.5141,142.214,88.5146
351.3,0.000517542,88.5141,142.214,88.5146
351.4,0.000516196,88.5141,142.214,88.5146
351.5,0.000514853,88.5141,142.214,88.5146
351.6,0.000513514,88.5141,142.214,88.5146
351.7,0.000512179,88.5141,142.214,88.5146
351.8,0.000510847,88.5141,142.214,88.5146
351.9,0.000509518,88.5141,142.214,88.5146
352,0.000508193,88.5141,142.214,88.5146
352.1,0.000506871,88.5141,142.214,88.5146
352.2,0.000505553,88.5141,142.214,88.5146
352.3,0.000504238,88.5141,142.214,88.5146
352.4,0.000502927,88.5141,142.214,88.5146
352.5,0.000501619,88.5141,142.214,88.5146
352.6,0.000500314,88.5141,142.214,88.5146
352.7,0.000499013,88.5141,142.214,88.5146
352.8,0.000497715,88.5141,142.214,88.5146
352.9,0.00049642,88.5141,142.214,88.5146
353,0.000495129,88.5141,142.214,88.5146
353.1,0.000493842,88.5141,142.214,88.5146
353.2,0.000492557,88.5141,142.214,88.5146
353.3,0.000491276,88.5141,142.214,88.5146
353.4,0.000489998,88.5141,142.214,88.5146
353.5,0.000488724,88.5141,142.214,88.5146
353.6,0.000487453,88.5141,142.214,88.5146
353.7,0.000486185,88.5141,142.214,88.5146
353.8,0.000484921,88.5141,142.214,88.5146
353.9,0.000483659,88.5141,142.214,88.5146
354,0.000482402,88.5141,142.214,88.5146
354.1,0.000481147,88.5141,142.214,88.5146
354.2,0.000479895,88.5141,142.214,88.5146
354.3,0.000478647,88.5141,142.214,88.5146
354.4,0.000477402,88.5142,142.214,88.5146
354.5,0.000476161,88.5142,142.214,88.5146
354.6,0.000474922,88.5142,142.214,88.5146
354.7,0.000473687,88.5142,142.214,88.5146
354.8,0.000472455,88.5142,142.214,88.5146
354.9,0.000471226,88.5142,142.214,88.5146
355,0.000470001,88.5142,142.214,88.5146
355.1,0.000468778,88.5142,142.214,88.5146
355.2,0.000467559,88.5142,142.214,88.5146
355.3,0.000466343,88.5142,142.214,88.5146
355.4,0.00046513,88.5142,142.214,88.5146
355.5,0.000463921,88.5142,142.214,88.5146
355.6,0.000462714,88.5142,142.214,88.5146
355.7,0.000461511,88.5142,142.214,88.5146
355.8,0.00046031,88.5142,142.214,88.5146
355.9,0.000459113,88.5142,142.214,88.5146
356,0.000457919,88.5142,142.214,88.5146
356.1,0.000456728,88.5142,142.214,88.5146
356.2,0.00045554,88.5142,142.214,88.5146
356.3,0.000454355,88.5142,142.214,88.5146
356.4,0.000453174,88.5142,142.214,88.5146
356.5,0.000451995,88.5142,142.214,88.5146
356.6,0.000450819,88.5142,142.214,88.5146
356.7,0.000449647,88.5142,142.214,88.5146
356.8,0.000448478,88.5142,142.214,88.5146
356.9,0.000447311,88.5142,142.214,88.5146
357,0.000446148,88.5142,142.214,88.5146
357.1,0.000444987,88.5142,142.214,88.5146
357.2,0.00044383,88.5142,142.214,88.5146
357.3,0.000442676,88.5142,142.214,88.5146
357.4,0.000441524,88.5142,142.214,88.5146
357.5,0.000440376,88.5142,142.214,88.5146
357.6,0.000439231,88.5142,142.214,88.5146
357.7,0.000438088,88.5142,142.214,88.5146
357.8,0.000436949,88.5142,142.214,88.5146
357.9,0.000435812,88.5142,142.214,88.5146
358,0.000434679,88.5142,142.214,88.5146
358.1,0.000433548,88.5142,142.214,88.5146
358.2,0.000432421,88.5142,142.214,88.5146
358.3,0.000431296,88.5142,142.214,88.5146
358.4,0.000430175,88.5142,142.214,88.5146
358.5,0.000429056,88.5142,142.214,88.5146
358.6,0.00042794,88.5142,142.214,88.5146
358.7,0.000426827,88.5142,142.214,88.5146
358.8,0.000425717,88.5142,142.214,88.5146
358.9,0.000424609,88.5142,142.214,88.5146
359,0.000423505,88.5142,142.214,88.5146
359.1,0.000422404,88.5142,142.214,88.5146
359.2,0.000421305,88.5142,142.214,88.5146
359.3,0.000420209,88.5142,142.214,88.5146
359.4,0.000419116,88.5142,142.214,88.5146
359.5,0.000418026,88.5142,142.214,88.5146
359.6,0.000416939,88.5142,142.214,88.5146
359.7,0.000415855,88.5142,142.214,88.5146
359.8,0.000414773,88.5142,142.214,88.5146
359.9,0.000413694,88.5142,142.214,88.5146
360,0.000412618,88.5142,142.214,88.5146
360.1,0.000411545,88.5142,142.214,88.5146
360.2,0.000410475,88.5142,142.214,88.5146
360.3,0.000409407,88.5142,142.214,88.5146
360.4,0.000408343,88.5142,142.214,88.5146
360.5,0.000407281,88.5142,142.214,88.5146
360.6,0.000406221,88.5142,142.214,88.5146
360.7,0.000405165,88.5142,142.214,88.5146
360.8,0.000404111,88.5142,142.214,88.5146
360.9,0.00040306,88.5142,142.214,88.5146
361,0.000402012,88.5142,142.214,88.5146
361.1,0.000400966,88.5142,142.214,88.5146
361.2,0.000399923,88.5142,142.214,88.5146
361.3,0.000398883,88.5142,142.214,88.5146
361.4,0.000397846,88.5142,142.214,88.5146
361.5,0.000396811,88.5142,142.214,88.5146
361.6,0.000395779,88.5142,142.214,88.5146
361.7,0.00039475,88.5142,142.214,88.5146
361.8,0.000393723,88.5142,142.214,88.5146
361.9,0.000392699,88.5142,142.214,88.5146
362,0.000391678,88.5142,142.214,88.5146
362.1,0.000390659,88.5142,142.214,88.5146
362.2,0.000389643,88.5142,142.214,88.5146
362.3,0.000388629,88.5142,142.214,88.5146
362.4,0.000387619,88.5142,142.214,88.5146
362.5,0.000386611,88.5142,142.214,88.5146
362.6,0.000385605,88.5142,142.214,88.5146
362.7,0.000384602,88.5142,142.214,88.5146
362.8,0.000383602,88.5142,142.214,88.5146
362.9,0.000382604,88.5142,142.214,88.5146
363,0.000381609,88.5142,142.214,88.5146
363.1,0.000380617,88.5142,142.214,88.5146
363.2,0.000379627,88.5142,142.214,88.5146
363.3,0.000378639,88.5142,142.214,88.5146
363.4,0.000377655,88.5143,142.214,88.5146
363.5,0.000376672,88.5143,142.214,88.5146
363.6,0.000375693,88.5143,142.214,88.5146
363.7,0.000374716,88.5143,142.214,88.5146
363.8,0.000373741,88.5143,142.214,88.5146
363.9,0.000372769,88.5143,142.214,88.5146
364,0.000371799,88.5143,142.214,88.5146
364.1,0.000370832,88.5143,142.214,88.5146
364.2,0.000369868,88.5143,142.214,88.5146
364.3,0.000368906,88.5143,142.214,88.5146
364.4,0.000367947,88.5143,142.214,88.5146
364.5,0.00036699,88.5143,142.214,88.5146
364.6,0.000366035,88.5143,142.214,88.5146
364.7,0.000365083,88.5143,142.214,88.5146
364.8,0.000364134,88.5143,142.214,88.5146
364.9,0.000363187,88.5143,142.214,88.5146
365,0.000362242,88.5143,142.214,88.5146
365.1,0.0003613,88.5143,142.214,88.5146
365.2,0.00036036,88.5143,142.214,88.5146
365.3,0.000359423,88.5143,142.214,88.5146
365.4,0.000358488,88.5143,142.214,88.5146
365.5,0.000357556,88.5143,142.214,88.5146
365.6,0.000356626,88.5143,142.214,88.5146
365.7,0.000355698,88.5143,142.214,88.5146
365.8,0.000354773,88.5143,142.214,88.5146
365.9,0.00035385,88.5143,142.214,88.5146
366,0.00035293,88.5143,142.214,88.5146
366.1,0.000352012,88.5143,142.214,88.5146
366.2,0.000351097,88.5143,142.214,88.5146
366.3,0.000350184,88.5143,142.214,88.5146
366.4,0.000349273,88.5143,142.214,88.5146
366.5,0.000348364,88.5143,142.214,88.5146
366.6,0.000347458,88.5143,142.214,88.5146
366.7,0.000346555,88.5143,142.214,88.5146
366.8,0.000345653,88.5143,142.214,88.5146
366.9,0.000344754,88.5143,142.214,88.5146
367,0.000343858,88.5143,142.214,88.5146
367.1,0.000342963,88.5143,142.214,88.5146
367.2,0.000342071,88.5143,142.214,88.5146
367.3,0.000341182,88.5143,142.214,88.5146
367.4,0.000340294,88.5143,142.214,88.5146
367.5,0.000339409,88.5143,142.214,88.5146
367.6,0.000338527,88.5143,142.214,88.5146
367.7,0.000337646,88.5143,142.214,88.5146
367.8,0.000336768,88.5143,142.214,88.5146
367.9,0.000335892,88.5143,142.214,88.5146
368,0.000335018,88.5143,142.214,88.5146
368.1,0.000334147,88.5143,142.214,88.5146
368.2,0.000333278,88.5143,142.214,88.5146
368.3,0.000332411,88.5143,142.214,88.5146
368.4,0.000331547,88.5143,142.214,88.5146
368.5,0.000330684,88.5143,142.214,88.5146
368.6,0.000329824,88.5143,142.214,88.5146
368.7,0.000328967,88.5143,142.214,88.5146
368.8,0.000328111,88.5143,142.214,88.5146
368.9,0.000327258,88.5143,142.214,88.5146
369,0.000326406,88.5143,142.214,88.5146
369.1,0.000325558,88.5143,142.214,88.5146
369.2,0.000324711,88.5143,142.214,88.5146
369.3,0.000323866,88.5143,142.214,88.5146
369.4,0.000323024,88.5143,142.214,88.5146
369.5,0.000322184,88.5143,142.214,88.5146
369.6,0.000321346,88.5143,142.214,88.5146
369.7,0.00032051,88.5143,142.214,88.5146
369.8,0.000319677,88.5143,142.214,88.5146
369.9,0.000318845,88.5143,142.214,88.5146
370,0.000318016,88.5143,142.214,88.5146
370.1,0.000317189,88.5143,142.214,88.5146
370.2,0.000316364,88.5143,142.214,88.5146
370.3,0.000315541,88.5143,142.214,88.5146
370.4,0.00031472,88.5143,142.214,88.5146
370.5,0.000313902,88.5143,142.214,88.5146
370.6,0.000313085,88.5143,142.214,88.5146
370.7,0.000312271,88.5143,142.214,88.5146
370.8,0.000311459,88.5143,142.214,88.5146
370.9,0.000310649,88.5143,142.214,88.5146
371,0.000309841,88.5143,142.214,88.5146
371.1,0.000309035,88.5143,142.214,88.5146
371.2,0.000308231,88.5143,142.214,88.5146
371.3,0.00030743,88.5143,142.214,88.5146
371.4,0.00030663,88.5143,142.214,88.5146
371.5,0.000305833,88.5143,142.214,88.5146
371.6,0.000305037,88.5143,142.214,88.5146
371.7,0.000304244,88.5143,142.214,88.5146
371.8,0.000303453,88.5143,142.214,88.5146
371.9,0.000302663,88.5143,142.214,88.5146
372,0.000301876,88.5143,142.214,88.5146
372.1,0.000301091,88.5143,142.214,88.5146
372.2,0.000300308,88.5143,142.214,88.5146
372.3,0.000299527,88.5143,142.214,88.5146
372.4,0.000298748,88.5143,142.214,88.5146
372.5,0.000297971,88.5143,142.214,88.5146
372.6,0.000297196,88.5143,142.214,88.5146
372.7,0.000296423,88.5143,142.214,88.5146
372.8,0.000295652,88.5143,142.214,88.5146
372.9,0.000294883,88.5143,142.214,88.5146
373,0.000294116,88.5143,142.214,88.5146
373.1,0.000293351,88.5143,142.214,88.5146
373.2,0.000292588,88.5143,142.214,88.5146
373.3,0.000291827,88.5143,142.214,88.5146
373.4,0.000291068,88.5143,142.214,88.5146
373.5,0.000290311,88.5143,142.214,88.5146
